state,age,grade,hours,num612,num1317,youngest,othrlt18,othrge18,bmodk5,white,centcity,public,quarter,numge18
39,27.25,10,0,1,0,1,0,0,39,1,0,0,0,0
39,34,9,0,1,0,0,0,0,39,1,0,1,3,0
39,29.25,11,38,0,0,5,0,0,39,1,0,1,3,0
39,28.5,13,18,1,0,1,0,0,39,1,0,1,2,0
39,25.25,8,0,1,0,5,0,1,39,1,0,0,0,0
39,27,12,31,0,0,5,0,0,39,1,0,1,0,0
39,32.25,9,0,0,2,5,0,2,39,0,0,1,3,0
39,28.75,13,15,1,0,5,0,0,39,0,0,1,1,0
39,23,9,0,1,0,4,0,2,39,1,0,1,1,0
39,32.5,12,40,0,0,5,0,0,39,0,0,1,3,0
39,28.25,12,40,0,0,3,0,0,39,1,0,1,2,0
39,24.5,14,0,0,0,4,0,0,39,0,0,1,1,0
39,27.5,12,40,0,0,5,0,0,39,1,0,1,3,0
39,26.75,14,40,0,0,3,0,0,6,1,0,0,2,0
39,34.75,10,0,0,3,0,0,0,39,1,0,1,2,0
39,24,15,0,0,0,1,0,0,39,0,0,1,0,0
39,25.75,16,40,0,0,5,0,0,39,0,0,1,1,0
39,26.5,12,37,0,0,5,0,0,39,1,0,0,3,0
39,29.25,12,19,0,0,5,0,0,39,1,0,1,1,0
39,34,7,34,0,1,5,0,0,39,1,0,0,3,0
39,22.25,12,30,0,0,3,0,0,39,1,0,0,0,0
39,24.5,11,0,0,0,5,0,1,39,1,0,0,2,0
39,26.25,12,36,0,0,1,0,0,39,1,0,0,0,0
39,32.25,12,40,1,0,5,0,0,39,1,0,1,2,0
39,23,12,5,0,0,3,0,0,39,1,0,0,3,0
39,30,11,0,4,0,5,0,0,24,0,0,1,2,0
39,33.25,12,40,1,1,5,0,0,39,1,0,0,0,0
39,23,12,38,0,0,5,0,0,18,1,0,1,3,0
39,26.5,12,40,1,0,5,0,1,39,1,0,0,3,0
39,32.5,12,0,1,0,1,0,0,18,1,0,1,1,0
39,28.5,13,0,0,0,3,0,0,47,1,0,1,2,0
39,35,12,0,0,0,0,0,0,17,1,0,0,3,0
39,32.75,12,0,1,0,5,0,0,39,1,0,1,1,0
39,22,8,0,0,0,5,0,1,21,1,0,0,0,0
39,25.5,12,0,1,0,3,0,0,39,1,0,1,2,0
39,29.5,11,0,2,0,5,0,0,18,1,0,1,1,0
39,32.25,11,0,0,1,5,0,0,39,1,0,0,3,0
39,31.75,18,40,1,0,5,0,0,39,1,0,0,1,0
39,23.25,10,0,0,0,0,0,1,39,1,0,1,2,0
39,25.5,12,0,0,0,2,0,0,21,1,0,1,1,0
39,22.5,12,0,1,0,5,0,0,20,1,0,1,1,0
39,27.5,12,27,0,0,5,0,0,39,1,0,1,3,0
39,28.75,12,8,2,0,5,0,0,39,0,0,1,2,0
39,27,9,0,2,0,4,0,0,39,1,0,1,3,0
39,25,8,0,0,0,5,0,0,39,1,0,1,1,0
39,19.75,12,0,0,0,5,0,0,39,0,0,0,0,0
39,32.5,12,44,0,2,2,2,1,39,0,1,1,2,0
39,32.75,17,40,2,0,5,0,0,39,1,1,0,3,0
39,27.5,12,0,1,0,5,2,0,39,0,1,1,1,0
39,31.75,12,40,1,0,5,0,0,39,0,1,1,1,0
39,26,12,40,0,0,4,0,0,39,1,1,0,2,0
39,24.25,10,0,1,0,1,0,0,39,0,1,1,1,0
39,22.5,9,0,0,0,2,0,0,39,0,1,1,0,0
39,30.25,14,40,2,0,5,0,0,39,0,1,1,3,0
39,31.5,11,40,3,0,2,0,0,1,0,1,1,1,0
39,32.75,9,0,1,2,5,0,0,39,0,1,1,2,0
39,21,12,0,0,0,5,0,0,99,0,1,1,1,0
39,30.25,12,40,1,0,5,0,0,39,1,1,1,1,0
39,31,13,0,1,0,2,0,0,42,0,1,1,2,0
39,39,8,0,1,1,5,0,1,21,1,1,0,0,0
39,25.75,11,0,1,0,2,0,0,39,1,1,1,2,0
39,22.75,10,0,0,0,2,0,0,39,0,1,1,0,0
39,25.5,11,0,0,0,3,0,0,39,1,1,0,0,0
39,23.5,7,0,2,0,1,0,0,39,1,1,0,3,0
39,28.5,10,0,0,0,0,0,0,39,0,1,1,0,0
39,24.25,12,40,0,0,5,0,1,39,1,1,1,2,0
39,22.25,12,46,0,0,5,0,0,39,1,1,0,0,0
39,29.5,9,10,0,0,5,0,1,39,0,1,0,3,0
39,27.5,8,0,1,0,5,0,0,39,1,1,1,2,0
39,26.25,12,50,0,0,5,0,0,39,0,1,1,0,0
39,41,10,0,1,2,5,0,0,39,0,1,1,1,0
39,29.5,12,0,1,0,3,0,0,39,0,1,1,2,0
39,29.25,14,33,0,0,5,0,0,39,1,1,1,1,0
39,24.75,12,0,1,0,1,0,0,39,0,1,1,2,0
39,26,16,40,0,0,5,0,0,39,0,1,1,1,0
39,21.75,12,32,0,0,2,1,1,39,0,1,1,2,0
39,33.5,12,42,0,0,3,0,0,39,1,1,0,3,0
39,23.25,9,0,1,0,1,0,0,39,0,1,0,0,0
39,31.25,14,35,2,0,5,0,0,39,0,1,1,1,0
39,36,9,0,0,0,3,0,0,39,0,1,1,3,0
39,40,12,0,1,1,5,0,0,39,0,1,1,3,1
39,26.25,12,12,0,0,0,0,1,39,0,1,0,3,0
39,26.25,12,0,1,0,5,0,0,39,0,1,1,2,0
39,31,12,38,1,0,5,0,0,39,1,1,1,2,0
39,26.5,12,30,2,0,5,0,0,39,1,1,0,0,0
39,31.25,12,22,0,0,5,0,0,39,0,1,1,3,0
39,28.75,9,0,3,0,5,0,0,39,0,1,1,3,0
39,23.25,12,0,0,0,5,0,0,39,0,1,1,0,0
39,26.75,10,25,1,0,2,0,0,39,0,1,1,3,0
39,33,10,0,0,0,1,0,0,39,0,1,0,0,0
39,30.75,10,0,1,0,2,0,0,12,1,1,1,1,0
39,28.25,16,40,0,0,5,0,0,39,0,1,0,0,0
39,23,10,0,1,0,5,0,0,39,0,1,1,3,0
39,24.25,12,0,0,0,0,0,0,39,0,1,1,0,0
39,23,12,0,0,0,5,0,1,39,0,1,0,0,0
39,25.25,12,38,0,0,5,0,0,39,1,1,0,3,0
39,39.75,10,0,1,2,5,2,0,39,0,1,1,1,1
39,26.25,12,0,0,0,4,0,0,39,1,1,1,2,0
39,31.75,10,0,3,0,4,0,1,17,1,1,1,2,0
39,32.25,12,0,2,0,5,0,0,21,1,1,0,2,0
39,23,13,40,0,0,5,0,1,39,0,1,1,1,0
39,21,10,0,0,0,5,0,0,39,0,1,1,2,0
39,48.75,10,0,4,1,5,0,0,39,1,1,1,2,0
39,27.75,11,40,1,0,5,0,0,39,0,1,0,0,0
39,26.75,13,40,0,0,1,0,0,39,1,1,0,2,0
39,26.5,12,40,0,0,4,0,0,20,0,1,0,3,0
39,41.25,18,58,0,0,5,0,1,39,1,1,0,3,0
39,30.75,9,40,2,0,5,0,0,39,1,1,1,1,0
39,23.5,8,0,0,0,4,0,0,39,0,1,1,1,0
39,23.75,11,0,0,0,3,0,0,39,0,1,0,0,0
39,41.25,9,36,1,0,5,0,0,39,1,1,0,1,1
39,33,12,0,2,0,5,0,0,39,0,1,1,0,0
39,39.25,12,48,1,2,5,0,0,39,0,1,1,1,0
39,28.25,15,0,1,0,0,0,0,39,0,1,1,2,0
39,29,8,0,3,1,4,0,0,39,0,1,0,3,0
39,38.75,10,0,0,4,5,1,0,39,0,1,1,1,0
39,26.5,12,99,0,0,5,0,0,39,1,1,1,1,0
39,27.25,10,0,2,0,5,0,0,39,0,1,0,0,0
39,24,9,0,0,0,0,0,0,39,0,1,0,3,0
39,30.75,13,40,0,0,5,0,0,39,0,1,1,0,0
39,24.5,15,50,0,0,3,0,0,39,0,1,1,0,0
39,23.75,12,12,1,0,0,0,0,39,0,1,1,2,0
39,24.25,13,40,1,0,4,0,0,39,0,1,1,2,0
39,23.25,12,0,2,0,5,0,0,21,1,1,1,3,0
39,34.75,9,0,2,1,5,0,0,39,1,1,1,1,0
39,30,12,40,1,0,5,0,1,39,0,1,0,3,0
39,23.5,10,0,1,0,1,0,0,39,0,1,0,3,0
39,26,11,0,0,0,0,0,0,39,1,1,1,3,0
39,28,13,40,1,0,5,0,0,39,0,1,1,1,0
39,26,12,41,2,0,5,0,0,39,1,0,1,3,0
39,34.75,12,38,0,2,5,0,0,39,0,0,1,3,0
39,27.5,12,40,0,0,3,0,0,39,1,0,1,1,0
39,30.25,12,0,1,0,5,0,0,39,1,0,1,2,0
39,27,12,0,2,0,3,0,0,39,1,0,1,0,0
39,24.25,12,40,0,0,5,0,0,39,1,0,0,3,0
39,22,9,57,0,0,5,0,0,39,1,0,0,3,0
39,36.25,20,40,1,0,5,0,0,48,1,0,1,2,0
39,33.25,12,40,1,0,5,0,0,39,1,0,1,2,0
39,28.5,13,0,1,0,5,0,0,39,1,0,1,2,0
39,26.25,14,36,0,0,4,0,0,26,1,0,1,0,0
39,29.75,12,0,2,0,4,0,0,39,1,0,1,1,0
39,32,16,40,2,0,5,0,0,39,1,0,0,2,0
39,29.5,7,0,1,0,1,0,0,39,1,0,0,3,0
39,30.75,14,38,1,0,5,0,0,39,1,0,0,1,0
39,23,9,0,0,0,1,0,0,39,1,0,0,3,0
39,47.25,11,50,0,1,5,0,0,39,1,0,1,2,1
39,36.25,12,40,1,0,5,0,0,39,1,0,1,2,0
39,31,13,38,1,0,5,0,0,39,1,0,1,1,0
39,28.75,12,0,2,0,2,0,0,39,1,0,0,0,0
39,32.25,15,40,1,0,5,0,0,39,1,0,0,3,0
39,25.5,12,0,0,0,3,0,1,39,1,0,1,2,0
39,27.75,12,45,1,0,3,0,0,39,1,0,0,0,0
39,27.25,12,27,0,0,5,0,0,13,1,0,1,2,0
39,26.25,12,39,0,0,5,0,0,39,1,0,1,1,0
39,25,11,0,0,0,0,0,0,39,1,0,0,1,0
39,32.5,12,0,2,1,5,0,1,39,1,0,1,2,0
39,30.5,9,0,1,0,5,0,0,29,1,0,1,1,0
39,32.75,11,0,1,1,5,0,0,39,1,0,1,3,0
39,27.25,13,42,0,0,3,0,0,39,1,0,0,3,0
39,27.5,12,40,1,0,5,0,0,39,1,0,1,1,0
39,38.25,12,40,2,1,5,0,0,39,1,0,1,3,0
39,27,12,40,1,0,5,0,0,39,1,0,0,3,0
39,38,11,0,1,1,5,0,0,39,1,0,1,2,0
39,34.75,12,56,1,0,5,0,0,39,1,0,1,1,0
39,27.75,10,0,2,0,2,0,0,39,1,0,0,3,0
39,41.5,8,40,0,2,5,0,0,39,1,0,0,0,0
39,25.75,12,16,0,0,5,0,0,39,0,0,1,1,0
39,27.25,13,0,1,0,5,0,0,39,1,0,1,1,0
39,30.5,12,40,0,0,5,0,0,39,1,0,1,2,0
39,43.25,11,0,1,3,5,0,0,39,1,0,1,2,0
39,30.75,9,38,0,1,5,0,0,39,1,0,0,0,0
39,31,16,15,2,0,3,0,0,48,1,0,0,3,0
39,21.75,9,0,0,0,5,0,0,39,1,0,1,2,0
39,24.5,12,32,0,0,2,0,0,39,1,0,1,3,0
39,37,12,0,0,0,5,0,0,39,1,0,0,1,0
39,28.75,12,0,0,0,4,0,0,39,1,0,1,1,0
39,23.5,10,0,0,0,2,0,0,39,1,0,1,1,0
39,22.75,13,0,0,0,5,0,0,39,1,0,1,2,0
39,31.75,12,40,2,0,5,0,0,39,1,0,0,3,0
39,32,13,0,1,0,5,0,0,39,1,0,1,2,0
39,33.5,10,0,2,0,5,0,0,39,1,0,1,1,0
39,34.25,9,0,2,0,5,0,0,39,1,0,0,2,0
39,27.5,14,40,1,0,5,0,0,39,1,0,1,2,0
39,32.75,12,0,2,0,5,0,0,39,1,0,1,2,0
39,22.5,12,40,0,0,5,0,0,39,1,0,1,2,0
39,25.75,12,0,0,0,2,0,0,39,1,0,1,1,0
39,32.75,12,40,0,0,5,0,1,39,1,0,1,2,0
39,23,9,0,0,0,0,0,0,54,1,0,0,0,0
39,27.75,12,0,0,0,5,0,0,54,1,0,0,0,0
39,23.75,13,40,0,0,5,0,0,12,1,0,0,0,0
39,25.25,13,40,0,0,5,0,1,39,1,0,0,3,0
39,31.25,11,0,0,0,5,0,1,39,1,0,1,2,0
39,27.5,11,40,0,0,5,0,1,39,1,0,1,2,0
39,30.75,12,0,0,0,0,0,1,39,1,0,1,1,0
39,31,13,0,1,0,5,0,0,39,1,0,0,0,0
39,32,13,0,0,0,5,2,1,99,1,0,1,1,0
39,24.25,9,0,1,0,0,0,1,39,1,0,0,3,0
39,26.75,12,37,0,0,2,0,0,39,1,0,1,3,0
40,22.5,10,0,0,0,0,0,0,40,0,0,1,0,0
40,29.25,11,0,2,0,0,0,5,40,0,0,0,0,0
40,27.5,12,47,0,0,5,0,0,40,1,0,1,2,0
40,31.75,16,8,1,0,2,0,0,40,1,0,0,3,0
40,31.75,14,40,0,0,5,0,0,56,1,0,1,2,0
40,25,10,40,0,0,5,0,0,8,1,0,0,1,0
40,27.25,12,35,1,0,1,0,0,40,1,0,0,0,0
40,37,12,40,0,2,5,0,0,40,1,0,0,0,0
40,28.25,9,0,0,0,2,0,0,40,0,0,1,2,0
40,34,12,24,1,0,5,0,0,40,1,0,1,3,0
40,27.25,9,42,0,0,5,0,0,40,1,0,1,1,0
40,36.5,20,40,0,0,4,0,0,13,1,0,1,1,0
40,26.5,12,40,1,0,4,0,0,31,1,0,0,0,0
40,25,13,40,0,0,2,0,0,40,1,0,0,2,0
40,24,12,40,0,0,5,0,0,40,1,0,1,2,0
40,44.25,13,40,0,1,5,0,0,40,1,1,1,2,0
40,38,9,0,2,0,5,0,1,40,1,1,0,0,0
40,24.25,12,40,0,0,5,0,1,40,1,1,1,3,0
40,41.25,12,0,0,3,5,0,0,40,1,1,1,2,0
40,26.5,12,40,1,0,4,0,0,40,1,1,1,1,0
40,35.75,12,40,0,1,3,0,0,40,1,1,0,0,0
40,32,14,10,0,0,5,0,0,13,1,1,1,2,0
40,22,11,0,0,0,0,0,0,10,0,1,1,3,0
40,29,12,40,0,0,5,0,0,6,1,1,0,0,0
40,24,11,80,0,0,3,0,1,40,0,1,1,2,0
40,30.75,12,38,1,0,5,0,0,40,1,1,1,1,0
40,30,13,0,1,0,3,0,0,18,1,1,1,0,0
40,26.5,12,45,0,0,3,0,0,40,0,1,0,0,0
40,27.5,9,0,1,0,2,0,0,6,1,1,0,0,0
40,27.25,12,40,1,0,5,0,0,40,1,1,1,2,0
40,28.25,7,40,1,0,5,0,0,40,1,1,1,3,0
40,28.75,12,0,1,0,0,0,1,99,0,1,1,1,0
40,42,9,40,0,1,5,1,0,40,0,1,1,1,3
40,46.25,16,40,2,0,5,0,0,99,1,1,0,1,0
40,36,18,0,1,0,2,0,0,40,1,1,0,2,0
40,30,13,40,0,0,5,0,0,40,1,1,0,3,0
40,33.25,12,45,1,0,5,0,0,47,1,1,1,1,0
40,34,17,64,0,1,5,0,0,40,0,1,1,2,0
40,25.5,12,45,0,0,5,0,0,40,0,1,1,2,0
40,38.75,10,10,1,0,5,0,0,40,1,1,1,1,0
40,25,11,0,0,0,5,0,1,40,0,1,1,3,0
40,36.25,10,0,1,1,5,0,0,40,0,1,1,2,0
40,23.25,11,40,0,0,5,0,0,40,1,1,0,2,0
40,27.25,9,0,1,0,2,0,0,17,0,1,1,2,0
40,33,17,28,1,0,5,0,0,40,1,1,0,3,0
40,30.25,6,0,0,0,5,0,0,40,1,1,0,0,0
40,30.5,12,0,1,0,1,0,0,40,1,0,1,1,0
40,25.5,12,6,0,0,2,0,0,40,1,0,0,0,0
40,29.5,13,0,2,0,5,0,0,40,1,0,1,0,0
40,25,9,40,1,0,3,0,0,40,0,0,1,0,0
40,27.5,12,48,2,0,5,0,0,40,1,0,1,1,0
40,35.25,16,40,1,1,5,0,0,45,1,0,1,2,0
40,23,12,0,0,0,5,0,0,40,0,0,1,1,0
40,31.5,12,40,0,0,5,1,2,40,1,0,0,2,0
40,28.5,12,20,1,0,2,0,0,40,1,0,1,3,0
40,33.5,12,48,2,1,2,0,0,40,1,0,0,0,0
40,29.25,14,40,0,0,5,0,0,40,1,0,0,3,0
40,34.5,12,30,1,0,5,0,0,40,1,0,0,3,0
40,46,7,0,2,0,5,1,0,40,0,0,0,0,1
40,28.75,12,0,0,1,5,0,0,40,1,0,1,3,0
40,25,12,56,0,0,5,0,0,40,1,0,1,2,0
40,31.75,12,40,1,0,5,0,0,40,1,0,1,3,0
40,24,12,0,0,0,0,0,0,48,1,0,0,0,0
40,23.75,10,14,2,0,5,0,0,40,1,0,1,2,0
40,27,10,0,1,0,1,0,0,40,1,0,1,2,0
40,38.5,13,0,1,1,5,0,0,20,1,0,1,3,0
40,27,12,40,1,0,5,0,0,40,1,0,0,3,0
40,43.75,12,0,0,2,5,0,0,40,1,0,1,3,1
40,27.25,12,0,1,0,5,0,0,40,1,0,1,1,0
40,34.25,13,0,0,1,5,0,0,40,0,0,1,3,0
40,21.25,10,0,0,0,3,0,0,40,1,0,0,0,0
40,47.5,8,0,3,0,5,0,0,40,1,0,1,3,0
40,27.25,12,40,1,0,5,0,0,20,1,0,0,3,0
40,26.75,11,0,0,0,5,1,2,40,0,0,1,2,0
40,31.25,12,40,0,0,5,0,1,40,1,0,1,3,0
40,45.5,14,40,0,3,5,0,0,40,1,0,1,1,0
40,26.5,12,35,0,0,1,0,0,5,1,0,0,0,0
40,26.25,12,40,0,0,5,0,0,40,1,0,1,2,0
40,27.25,9,0,0,0,4,0,1,40,1,0,1,1,0
40,25.5,14,0,0,0,5,0,0,29,1,0,0,0,0
40,28.5,13,4,1,0,0,0,0,12,1,0,1,0,0
40,27.75,8,0,1,0,0,0,0,40,1,0,1,2,0
40,23,10,48,0,0,3,0,0,40,1,0,0,3,0
40,23.5,9,0,0,0,5,0,0,40,1,0,0,0,0
40,30,14,40,1,0,5,0,0,40,1,0,1,1,0
40,30.25,12,16,3,2,1,0,0,40,0,0,1,0,0
40,30.25,13,0,0,0,0,0,0,40,0,0,1,0,0
40,35.5,12,0,2,1,5,0,0,40,1,0,0,0,0
40,29.75,10,0,3,0,5,0,0,40,1,0,1,1,0
40,24,5,0,1,0,5,1,1,40,0,0,1,3,0
40,43.25,10,0,1,3,5,0,0,40,0,0,1,0,0
40,22,12,40,0,0,2,0,1,24,1,0,1,2,0
40,28.75,13,0,1,0,5,0,0,40,0,0,1,1,0
40,38.75,12,38,0,1,5,0,0,40,0,0,1,2,0
40,32,12,40,0,0,2,0,0,40,1,0,0,0,0
40,25.75,9,0,2,0,2,0,0,40,0,0,1,2,0
40,24.25,11,38,0,0,1,0,0,40,1,1,1,2,0
40,29.5,12,0,1,0,2,0,0,6,0,1,1,3,0
40,24.5,12,0,0,0,0,0,1,40,0,1,1,2,0
40,26,9,0,4,0,3,0,0,40,0,1,0,0,0
40,32,16,0,1,0,1,0,0,40,0,1,1,1,0
40,30.5,12,0,0,0,0,0,1,40,0,1,1,1,0
40,34,18,30,1,1,5,0,0,40,0,1,1,1,0
40,31.5,12,40,0,0,5,0,0,40,1,1,1,2,0
40,28.25,10,0,1,0,1,0,1,40,0,1,1,2,0
40,42.25,12,40,0,0,5,0,0,40,0,1,1,2,0
40,23.75,11,0,0,0,5,0,1,6,1,1,0,2,0
40,25.5,12,0,0,0,1,0,0,40,1,1,0,0,0
40,26.75,11,0,2,0,2,0,0,40,0,1,1,0,0
40,28,13,40,0,0,5,0,0,40,1,1,0,3,0
40,40.75,-3,0,1,3,4,0,0,40,1,1,1,2,0
40,23.5,10,40,0,0,5,0,1,25,1,1,0,1,0
40,21.5,11,0,0,0,2,0,0,40,0,1,1,2,0
40,31.25,13,0,0,0,3,0,0,40,1,1,1,2,0
40,27.25,10,0,0,0,3,0,0,40,1,1,1,1,0
40,21.5,10,0,2,0,5,0,0,48,0,1,1,2,0
40,23.75,9,40,0,0,2,0,0,40,1,1,0,3,0
40,26.75,12,40,1,0,5,0,0,22,1,1,0,0,0
40,23,12,0,0,0,4,0,0,18,1,1,0,0,0
40,28.75,11,0,1,0,3,0,0,40,0,1,0,0,0
40,34.5,13,40,0,1,5,0,0,40,1,1,1,1,0
40,28.75,11,0,1,0,1,0,0,40,0,1,0,0,0
40,23.25,12,0,0,0,5,0,0,40,1,1,1,1,0
40,35.5,18,40,1,0,5,0,1,40,0,1,1,2,0
40,24,12,40,0,0,5,0,1,40,0,1,1,2,0
40,32.25,12,40,1,0,5,0,0,34,1,1,1,1,0
40,22.5,13,0,1,0,5,0,2,40,0,1,1,0,0
40,31,12,40,1,0,5,0,0,40,1,1,0,0,0
40,28.75,14,40,0,0,2,0,0,40,0,0,0,3,0
40,29.5,11,48,0,0,5,0,0,40,1,0,1,2,0
40,22.75,10,40,0,0,0,0,0,4,1,0,0,3,0
40,29.5,-3,0,1,0,5,0,0,48,0,0,1,1,0
40,24.5,12,40,1,0,5,0,0,40,0,0,0,3,0
40,40.75,20,40,0,0,5,0,0,40,1,0,1,1,2
40,32,16,35,1,0,5,0,0,6,1,0,1,3,0
40,35,8,40,0,0,3,0,0,40,1,0,0,2,0
40,25.25,11,43,0,0,3,0,0,41,1,0,0,0,0
40,29,13,40,0,0,5,0,0,48,1,0,0,3,0
40,30.5,12,43,1,0,5,0,0,40,1,0,1,2,0
40,32.5,10,0,0,0,3,0,0,17,1,0,1,2,0
40,28,12,52,1,0,5,0,0,6,1,0,0,0,0
40,34.25,12,39,0,0,5,0,0,40,1,0,0,3,0
40,25.25,16,55,0,0,5,0,0,40,1,0,1,1,0
40,27,12,0,1,0,0,0,0,40,1,0,1,1,0
40,34.25,12,45,0,1,5,0,0,40,1,0,1,1,0
40,25.5,12,40,1,0,4,0,1,48,1,0,0,3,0
40,30.75,14,40,1,0,5,0,0,38,1,0,0,3,0
40,27.5,16,0,0,0,5,0,0,99,1,0,0,0,0
40,26.5,9,0,0,0,3,1,0,40,1,0,0,2,0
40,21.75,12,0,0,0,4,0,0,40,1,0,1,1,0
40,29.25,13,0,0,0,5,0,0,40,1,0,0,3,0
40,22.75,10,40,0,0,5,0,0,40,1,0,0,0,0
40,38.5,12,40,1,0,5,0,0,40,0,0,0,0,0
40,29.75,12,40,2,0,1,0,0,40,1,0,0,3,0
40,32,17,40,1,0,5,0,0,40,1,0,1,1,0
40,24.75,12,39,0,0,3,0,0,40,1,0,1,1,0
40,36.5,12,0,0,0,5,0,0,40,1,0,0,2,0
40,29.5,10,0,1,0,0,0,0,48,1,0,1,2,0
40,34,12,40,1,0,5,0,0,40,1,0,1,2,0
40,30,12,40,1,0,5,0,0,40,1,0,1,1,0
40,33.25,12,0,1,0,5,0,0,40,1,0,1,1,0
40,38.25,5,24,0,0,3,0,0,48,0,0,1,2,0
40,21.25,9,0,0,0,1,0,0,40,1,0,1,2,0
40,32,12,0,1,1,5,0,0,40,1,0,1,1,0
40,27.75,15,40,0,0,5,0,0,40,0,0,0,0,0
40,31.25,15,35,0,0,3,0,0,6,1,0,0,1,0
40,27,12,0,1,0,3,0,0,99,1,0,1,1,0
40,36.5,9,0,0,0,2,0,0,99,0,0,1,2,0
40,23,10,45,0,0,5,0,0,40,1,0,1,1,0
40,30.5,7,0,2,0,5,0,1,40,1,0,1,2,0
40,35.75,9,0,1,0,5,0,0,40,0,0,1,1,1
40,26.5,11,0,1,0,5,0,0,26,1,0,0,0,0
40,34,9,15,1,2,5,0,0,39,1,0,1,3,0
40,23.25,9,0,2,0,5,0,1,40,0,0,1,3,0
40,40.75,13,0,2,0,4,0,0,40,0,0,1,2,2
40,26.5,12,34,1,0,5,0,0,40,1,0,1,3,0
40,25.25,11,0,1,0,3,0,0,40,0,0,1,1,0
40,25.25,12,0,0,0,3,0,0,40,1,0,1,0,0
40,31.5,12,0,1,0,5,0,0,48,1,0,1,2,0
40,27.5,14,40,0,0,2,0,1,48,1,0,1,2,0
40,22.5,9,0,0,0,1,0,0,40,0,0,1,3,0
40,20.5,8,0,0,0,3,0,0,40,1,0,0,0,0
40,46.25,12,0,2,0,5,0,0,40,0,0,1,2,1
40,26,12,40,0,0,2,0,0,40,1,0,1,1,0
40,45.25,12,0,1,3,5,0,0,40,0,0,1,3,1
40,27.25,12,0,2,0,4,0,0,40,0,0,1,3,0
40,39.25,12,0,1,0,3,0,0,40,1,0,0,2,0
40,24.75,12,0,0,0,3,0,0,40,0,0,1,1,0
40,28.75,12,40,1,0,5,0,0,40,0,0,1,2,0
40,26,8,0,2,0,5,0,0,40,1,0,1,2,0
40,24.75,5,40,0,0,2,0,0,40,1,0,0,0,0
40,28.75,10,0,1,0,0,0,0,20,0,0,1,2,0
40,26.75,11,0,2,0,5,0,0,40,1,0,1,3,0
40,25.25,11,0,1,0,1,0,0,40,0,0,1,1,0
40,30.25,10,40,4,2,5,0,0,40,0,0,1,2,0
40,20.25,12,0,0,0,5,0,1,40,0,0,1,1,0
40,28.25,10,12,2,0,2,0,2,40,0,0,1,3,0
40,24,12,0,1,0,0,0,0,40,0,0,1,1,0
40,29.25,12,0,2,0,1,0,0,40,1,0,0,3,0
40,37.5,14,22,2,1,2,0,0,40,1,0,1,0,0
40,25.25,11,40,1,0,5,0,0,40,1,0,1,1,0
40,38.5,13,44,1,0,5,0,0,40,0,0,1,1,0
40,35.25,8,0,2,0,4,0,0,40,1,0,1,0,0
40,32.75,9,0,1,0,4,0,0,40,0,0,1,3,0
40,27,8,0,1,0,5,0,0,40,0,0,1,3,0
40,28.25,12,10,0,0,5,0,0,48,1,0,1,3,0
40,26,12,40,0,0,5,0,0,40,0,0,1,0,0
40,22.75,11,0,0,0,1,0,0,40,0,0,0,1,0
40,23,10,0,0,0,4,0,0,40,1,0,1,2,0
40,24,10,30,0,0,5,1,1,40,1,0,1,0,0
40,32,12,0,2,0,5,0,0,29,1,0,1,1,0
40,21.5,12,0,0,0,5,0,0,40,1,0,1,2,0
40,22.75,11,40,0,0,3,0,0,40,1,0,0,0,0
40,29.5,11,0,1,0,2,0,0,40,1,0,1,2,0
40,30.25,14,40,0,0,4,0,0,40,1,0,1,1,0
40,30,6,0,2,0,1,0,0,40,1,0,1,2,0
40,35.25,9,0,1,3,5,0,1,40,0,0,1,1,0
40,34.75,12,0,2,0,5,0,0,40,1,0,1,3,0
40,31,12,40,1,0,5,0,1,40,1,0,1,2,0
40,27.25,12,0,2,0,5,0,0,40,0,0,1,2,0
40,25.25,9,0,0,0,2,0,0,5,1,0,1,1,0
40,28.75,13,40,3,0,5,2,0,40,0,0,1,0,0
41,34.75,16,0,0,0,0,0,0,4,1,0,0,0,0
41,26.25,11,0,1,0,5,0,0,41,1,0,0,3,0
41,30.75,12,40,0,0,5,0,0,2,1,0,0,0,0
41,25.75,10,40,1,0,5,0,1,41,1,0,1,2,0
41,27.25,13,0,1,0,5,0,0,53,1,0,0,2,0
41,22.75,14,40,0,0,5,0,1,41,1,0,0,0,0
41,40.75,14,0,1,1,1,0,0,41,1,0,0,0,0
41,36.75,12,35,0,0,5,0,1,41,1,0,1,1,0
41,33.25,16,43,1,0,5,0,0,41,1,0,0,1,0
41,35.25,14,40,1,0,5,0,0,6,1,0,0,0,0
41,32,12,30,1,0,5,0,0,41,1,0,1,3,0
41,37,12,32,1,2,5,0,0,41,1,0,0,0,0
41,35,12,30,0,0,5,0,0,41,1,0,0,3,0
41,32.5,13,0,2,0,3,0,0,6,1,1,1,0,0
41,24.5,13,0,1,0,1,0,0,41,1,1,1,2,0
41,24.25,9,33,0,0,5,0,0,41,1,1,0,2,0
41,32.75,14,87,1,0,5,0,0,41,1,1,0,3,0
41,27.5,12,0,0,0,5,0,0,41,1,1,1,0,0
41,21.5,12,0,0,0,0,0,1,41,1,1,1,0,0
41,22.5,9,37,0,0,2,0,1,41,1,1,0,3,0
41,31.5,13,0,1,0,3,0,0,41,1,1,1,2,0
41,30.25,14,40,1,0,5,0,0,41,1,1,1,2,0
